,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,5.0,0.0,0.208,0.208,5.0,1
1,2,1,4.0,0.216,0.476,0.26,9.0,1
2,3,1,10.0,0.48,0.488,0.008,10.0,1
3,4,1,7.0,0.492,2.28,1.7880000000000005,7.0,1
4,13,2,10.0,0.0,0.172,0.172,10.0,1
5,14,2,4.0,0.176,0.448,0.272,9.0,1
6,15,2,5.0,0.452,0.8320000000000001,0.38,6.0,1
7,16,2,4.0,0.836,1.244,0.408,9.0,1
8,37,3,4.0,0.0,0.228,0.228,8.0,1
9,38,3,10.0,0.232,0.236,0.004,10.0,1
10,39,3,7.0,0.24,0.436,0.196,9.0,1
11,40,3,8.0,0.44,1.012,0.5720000000000001,4.0,1
12,53,4,5.0,0.0,0.28,0.28,6.0,1
13,54,4,10.0,0.284,0.288,0.004,10.0,1
14,55,4,8.0,0.292,0.476,0.184,4.0,1
15,56,4,10.0,0.48,0.488,0.008,10.0,1
16,57,4,5.0,0.492,0.8160000000000001,0.324,6.0,1
17,58,4,4.0,0.8200000000000001,1.304,0.484,9.0,1
18,79,5,10.0,0.0,0.024,0.024,10.0,1
19,80,5,4.0,0.028,0.148,0.12,8.0,1
20,81,5,10.0,0.152,0.228,0.076,10.0,1
21,82,5,4.0,0.232,0.236,0.004,8.0,1
22,83,5,10.0,0.24,0.244,0.004,10.0,1
23,84,5,1.0,0.248,0.46,0.212,9.0,1
24,85,5,2.0,0.464,1.044,0.5800000000000001,6.0,1
25,97,6,4.0,0.0,0.252,0.252,7.0,1
26,99,6,1.0,0.26,0.84,0.58,9.0,1
27,123,7,5.0,0.0,0.372,0.372,4.0,1
28,124,7,4.0,0.376,0.5640000000000001,0.188,8.0,1
29,125,7,10.0,0.5680000000000001,0.5760000000000001,0.008,10.0,1
30,126,7,7.0,0.58,0.892,0.312,9.0,1
31,127,7,8.0,0.896,1.272,0.376,5.0,1
32,140,8,4.0,0.0,0.2,0.2,8.0,1
33,142,8,1.0,0.208,0.684,0.476,9.0,1
34,143,8,2.0,0.6880000000000001,1.064,0.376,6.0,1
35,157,9,4.0,0.0,0.276,0.276,7.0,1
36,158,9,10.0,0.28,0.284,0.004,10.0,1
37,159,9,7.0,0.288,0.4,0.1119999999999999,9.0,1
38,160,9,10.0,0.404,0.408,0.004,10.0,1
39,161,9,7.0,0.412,0.42,0.0079999999999999,9.0,1
40,162,9,10.0,0.424,0.428,0.004,10.0,1
41,163,9,7.0,0.432,0.452,0.02,9.0,1
42,165,9,8.0,0.46,1.008,0.548,6.0,1
43,181,10,5.0,0.004,0.02,0.016,4.0,1
44,183,10,5.0,0.028,0.048,0.02,4.0,1
45,184,10,10.0,0.052,0.072,0.02,10.0,1
46,185,10,5.0,0.076,0.14,0.064,4.0,1
47,187,10,10.0,0.148,0.152,0.004,10.0,1
48,188,10,1.0,0.156,0.644,0.488,9.0,1
49,189,10,2.0,0.648,1.008,0.36,5.0,1
50,214,11,4.0,0.0,0.2,0.2,8.0,1
51,216,11,1.0,0.208,0.836,0.6279999999999999,9.0,1
52,224,12,4.0,0.0,0.88,0.88,9.0,1
53,241,13,4.0,0.0,0.252,0.252,8.0,1
54,243,13,1.0,0.26,0.876,0.616,9.0,1
55,254,14,5.0,0.0,0.192,0.192,4.0,1
56,256,14,4.0,0.2,2.384,2.184,9.0,1
57,264,15,4.0,0.0,0.992,0.992,9.0,1
58,271,16,5.0,0.0,0.196,0.196,6.0,1
59,272,16,4.0,0.2,0.66,0.46,9.0,1
60,275,17,4.0,0.0,0.236,0.236,8.0,1
61,277,17,1.0,0.244,0.9,0.656,9.0,1
62,286,18,5.0,0.0,0.016,0.016,5.0,1
63,287,18,4.0,0.02,0.28,0.26,8.0,1
64,289,18,1.0,0.288,0.368,0.0799999999999999,7.0,1
65,291,18,4.0,0.376,0.38,0.004,8.0,1
66,292,18,10.0,0.384,0.388,0.004,10.0,1
67,293,18,7.0,0.392,1.012,0.62,9.0,1
68,304,19,10.0,0.0,0.108,0.108,10.0,1
69,305,19,5.0,0.112,0.12,0.0079999999999999,4.0,1
70,307,19,5.0,0.128,0.192,0.064,4.0,1
71,309,19,4.0,0.2,1.04,0.8400000000000001,9.0,1
72,314,20,4.0,0.0,0.252,0.252,7.0,1
73,315,20,10.0,0.256,0.26,0.004,10.0,1
74,316,20,7.0,0.264,0.704,0.4399999999999999,9.0,1
75,327,21,9.0,0.004,0.284,0.28,3.0,1
76,330,21,9.0,0.552,0.896,0.344,3.0,1
77,349,22,2.0,0.0,0.14,0.14,4.0,1
78,350,22,3.0,0.144,0.644,0.5,2.0,1
79,352,22,10.0,0.652,0.656,0.004,10.0,1
80,353,22,5.0,0.66,1.8,1.14,5.0,1
81,359,23,10.0,0.952,1.076,0.124,10.0,1
82,361,23,10.0,1.084,1.088,0.004,10.0,1
83,362,23,5.0,1.092,1.944,0.8519999999999999,6.0,1
84,376,24,8.0,0.0,0.048,0.048,5.0,1
85,377,24,7.0,0.052,0.436,0.384,8.0,1
86,378,24,8.0,0.44,0.736,0.296,5.0,1
87,379,24,10.0,0.74,0.744,0.004,10.0,1
88,388,25,10.0,0.056,0.064,0.008,10.0,1
89,390,25,2.0,0.072,0.308,0.236,4.0,1
90,391,25,3.0,0.312,0.676,0.364,3.0,1
91,392,25,2.0,0.68,0.684,0.004,4.0,1
92,393,25,10.0,0.6880000000000001,0.6960000000000001,0.008,10.0,1
93,394,25,5.0,0.7000000000000001,1.324,0.624,6.0,1
94,413,26,10.0,0.32,0.328,0.008,10.0,1
95,415,26,5.0,0.336,0.492,0.1559999999999999,4.0,1
96,417,26,10.0,0.5,0.504,0.004,10.0,1
97,429,27,5.0,0.0,0.404,0.404,5.0,1
98,430,27,4.0,0.408,0.756,0.348,9.0,1
99,441,28,5.0,0.0,0.024,0.024,5.0,1
100,442,28,6.0,0.028,0.268,0.24,2.0,1
101,444,28,5.0,0.276,0.652,0.376,5.0,1
102,445,28,4.0,0.656,0.66,0.004,7.0,1
103,462,29,4.0,0.0,0.06,0.06,9.0,1
104,464,29,5.0,0.068,0.548,0.48,5.0,1
105,465,29,4.0,0.552,1.284,0.732,9.0,1
106,485,30,6.0,0.0,0.284,0.284,1.0,1
107,486,30,5.0,0.288,1.384,1.096,6.0,1
108,504,31,5.0,0.0,0.216,0.216,4.0,1
109,505,31,10.0,0.22,0.224,0.004,10.0,1
110,506,31,8.0,0.228,0.452,0.224,6.0,1
111,507,31,9.0,0.456,0.736,0.2799999999999999,3.0,1
112,508,31,10.0,0.74,0.748,0.008,10.0,1
113,509,31,5.0,0.752,0.904,0.152,4.0,1
114,529,32,10.0,0.0,0.144,0.144,10.0,1
115,530,32,5.0,0.148,0.16,0.012,6.0,1
116,531,32,10.0,0.164,0.172,0.008,10.0,1
117,532,32,5.0,0.176,0.256,0.08,6.0,1
118,533,32,10.0,0.26,0.316,0.0559999999999999,10.0,1
119,534,32,5.0,0.32,0.328,0.008,6.0,1
120,535,32,10.0,0.332,0.408,0.076,10.0,1
121,536,32,4.0,0.412,0.544,0.132,7.0,1
122,537,32,10.0,0.548,0.5680000000000001,0.02,10.0,1
123,538,32,5.0,0.5720000000000001,0.592,0.0199999999999999,6.0,1
124,539,32,10.0,0.596,0.672,0.076,10.0,1
125,540,32,5.0,0.676,0.704,0.0279999999999999,6.0,1
126,541,32,10.0,0.708,0.736,0.028,10.0,1
127,542,32,5.0,0.74,0.756,0.016,6.0,1
128,543,32,10.0,0.76,1.068,0.308,10.0,1
129,574,33,6.0,0.0,0.184,0.184,1.0,1
130,575,33,10.0,0.188,0.204,0.016,10.0,1
131,577,33,10.0,0.212,0.512,0.3,10.0,1
132,578,33,5.0,0.516,0.548,0.032,4.0,1
133,579,33,10.0,0.552,0.64,0.0879999999999999,10.0,1
134,580,33,5.0,0.644,0.704,0.0599999999999999,4.0,1
135,607,34,7.0,0.0,0.028,0.028,7.0,1
136,608,34,10.0,0.032,0.04,0.008,10.0,1
137,609,34,7.0,0.044,0.048,0.004,7.0,1
138,610,34,10.0,0.052,0.212,0.1599999999999999,10.0,1
139,611,34,7.0,0.216,0.224,0.008,7.0,1
140,612,34,10.0,0.228,0.232,0.004,10.0,1
141,613,34,7.0,0.236,0.252,0.0159999999999999,7.0,1
142,615,34,7.0,0.26,0.268,0.008,7.0,1
143,616,34,10.0,0.272,0.3,0.0279999999999999,10.0,1
144,617,34,8.0,0.596,0.668,0.072,6.0,1
145,618,34,10.0,1.132,1.164,0.0319999999999998,10.0,1
146,620,34,8.0,1.172,1.208,0.036,6.0,1
147,622,34,8.0,1.216,1.32,0.104,6.0,1
148,623,34,10.0,1.592,1.632,0.04,10.0,1
149,624,34,4.0,1.636,1.688,0.0519999999999998,9.0,1
150,625,34,10.0,1.692,1.7,0.008,10.0,1
151,642,35,4.0,0.0,0.5720000000000001,0.5720000000000001,8.0,1
152,643,35,5.0,0.5760000000000001,0.588,0.0119999999999999,4.0,1
153,644,35,10.0,0.592,0.596,0.004,10.0,1
154,645,35,5.0,0.6,0.912,0.312,4.0,1
155,654,36,7.0,0.0,0.312,0.312,8.0,1
156,678,37,8.0,0.0,0.304,0.304,4.0,1
157,679,37,8.0,0.508,0.512,0.004,4.0,1
158,681,37,9.0,0.52,0.644,0.124,1.0,1
159,734,38,9.0,0.0,0.548,0.548,2.0,1
160,735,38,8.0,0.552,1.16,0.6079999999999999,5.0,1
161,749,39,4.0,0.0,0.288,0.288,7.0,1
162,750,39,5.0,0.292,0.308,0.016,6.0,1
163,752,39,6.0,0.316,0.532,0.216,1.0,1
164,765,40,5.0,0.0,0.332,0.332,5.0,1
165,766,40,5.0,0.632,0.644,0.012,5.0,1
166,767,40,10.0,0.648,0.708,0.0599999999999999,10.0,1
167,768,40,5.0,0.712,0.716,0.004,5.0,1
168,769,40,4.0,0.948,0.952,0.004,7.0,1
169,770,40,5.0,0.956,1.336,0.38,5.0,1
170,0,41,5.0,0.0,0.324,0.324,4.0,2
171,2,41,4.0,0.332,0.492,0.1599999999999999,9.0,2
172,4,41,5.0,0.5,0.732,0.2319999999999999,4.0,2
173,5,41,6.0,0.736,1.08,0.3440000000000001,2.0,2
174,6,41,10.0,1.084,1.108,0.024,10.0,2
175,7,41,4.0,1.112,1.248,0.1359999999999999,9.0,2
176,8,41,10.0,1.252,1.256,0.004,10.0,2
177,9,41,7.0,1.26,1.296,0.036,8.0,2
178,10,41,10.0,1.3,1.344,0.044,10.0,2
179,11,41,7.0,1.348,1.356,0.008,8.0,2
180,42,42,10.0,0.016,0.216,0.2,10.0,2
181,43,42,4.0,0.22,0.496,0.276,9.0,2
182,44,42,10.0,0.5,0.512,0.012,10.0,2
183,46,42,10.0,0.52,0.548,0.028,10.0,2
184,47,42,5.0,0.552,0.888,0.3359999999999999,6.0,2
185,48,42,4.0,0.892,1.312,0.42,9.0,2
186,55,43,5.0,0.0,0.288,0.288,4.0,2
187,56,43,10.0,0.292,0.296,0.004,10.0,2
188,57,43,8.0,0.3,0.852,0.552,6.0,2
189,74,44,5.0,0.0,0.32,0.32,6.0,2
190,75,44,10.0,0.324,0.328,0.004,10.0,2
191,76,44,7.0,0.332,0.508,0.176,9.0,2
192,77,44,8.0,0.512,0.76,0.248,4.0,2
193,78,44,7.0,0.764,1.216,0.4519999999999999,9.0,2
194,93,45,6.0,0.0,0.208,0.208,1.0,2
195,94,45,10.0,0.212,0.216,0.004,10.0,2
196,95,45,3.0,0.22,0.352,0.1319999999999999,3.0,2
197,97,45,6.0,0.36,0.364,0.004,1.0,2
198,98,45,10.0,0.368,0.372,0.004,10.0,2
199,99,45,9.0,0.376,0.596,0.2199999999999999,2.0,2
200,101,45,8.0,0.604,0.612,0.008,4.0,2
201,102,45,7.0,0.616,1.116,0.5000000000000001,9.0,2
202,111,46,5.0,0.0,0.164,0.164,5.0,2
203,113,46,6.0,0.172,0.18,0.0079999999999999,2.0,2
204,114,46,10.0,0.184,0.192,0.008,10.0,2
205,115,46,6.0,0.196,0.424,0.2279999999999999,2.0,2
206,117,46,5.0,0.432,0.436,0.004,5.0,2
207,118,46,4.0,0.44,0.448,0.008,9.0,2
208,120,46,5.0,0.456,0.46,0.004,5.0,2
209,122,46,4.0,0.468,0.496,0.0279999999999999,9.0,2
210,123,46,10.0,0.5,0.504,0.004,10.0,2
211,124,46,4.0,0.508,0.516,0.008,9.0,2
212,125,46,10.0,0.52,0.532,0.012,10.0,2
213,126,46,4.0,0.536,0.948,0.412,9.0,2
214,139,47,5.0,0.0,0.236,0.236,6.0,2
215,141,47,2.0,0.244,0.588,0.344,4.0,2
216,143,47,5.0,0.596,1.104,0.5080000000000001,6.0,2
217,159,48,8.0,0.0,0.328,0.328,5.0,2
218,161,48,5.0,0.336,0.348,0.012,6.0,2
219,163,48,2.0,0.356,0.364,0.008,4.0,2
220,164,48,10.0,0.368,0.376,0.008,10.0,2
221,165,48,2.0,0.38,0.516,0.136,4.0,2
