Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
2,1,5.0,1.092,2.552,1.46,3.0,1
3,1,6.0,2.556,2.836,0.2799999999999998,8.0,1
5,1,5.0,2.844,2.852,0.008,3.0,1
6,1,4.0,2.856,4.0120000000000005,1.1560000000000006,5.0,1
12,2,2.0,1.24,2.904,1.664,3.0,1
13,2,1.0,2.908,3.228,0.3200000000000003,5.0,1
14,2,10.0,3.232,3.236,0.004,10.0,1
15,2,4.0,3.24,3.496,0.2559999999999998,6.0,1
16,2,10.0,3.5,3.86,0.3599999999999999,10.0,1
17,2,7.0,3.864,4.008,0.1440000000000001,4.0,1
22,3,8.0,1.092,1.356,0.264,1.0,1
24,3,9.0,1.364,1.624,0.26,8.0,1
25,3,8.0,1.628,1.636,0.008,1.0,1
26,3,7.0,1.64,2.2960000000000003,0.6560000000000001,5.0,1
27,3,8.0,2.3000000000000003,2.308,0.0079999999999995,1.0,1
29,3,9.0,2.316,2.588,0.2720000000000002,8.0,1
30,3,8.0,2.592,2.876,0.2839999999999998,1.0,1
31,3,7.0,2.88,3.3160000000000003,0.4360000000000004,5.0,1
32,3,10.0,3.3200000000000003,3.332,0.0119999999999995,10.0,1
33,3,4.0,3.336,3.516,0.1800000000000001,6.0,1
34,3,10.0,3.52,3.892,0.3719999999999999,10.0,1
35,3,2.0,3.896,3.908,0.012,3.0,1
36,3,1.0,3.912,4.0120000000000005,0.1000000000000005,4.0,1
44,4,8.0,0.988,0.996,0.008,3.0,1
45,4,9.0,1.0,1.268,0.268,9.0,1
46,4,10.0,1.272,1.276,0.004,10.0,1
47,4,6.0,1.28,1.584,0.304,8.0,1
49,4,5.0,1.592,1.72,0.1279999999999999,1.0,1
50,4,10.0,1.724,1.732,0.008,10.0,1
51,4,8.0,1.736,2.344,0.6079999999999999,3.0,1
52,4,10.0,2.348,2.364,0.016,10.0,1
53,4,6.0,2.368,2.76,0.3920000000000003,8.0,1
54,4,5.0,2.764,3.664,0.8999999999999999,1.0,1
55,4,6.0,3.668,4.0120000000000005,0.3440000000000003,8.0,1
59,5,2.0,0.976,0.988,0.012,1.0,1
60,5,1.0,0.992,1.376,0.3840000000000001,5.0,1
61,5,2.0,1.38,1.628,0.248,1.0,1
62,5,3.0,1.632,2.74,1.108,8.0,1
63,5,2.0,2.744,3.224,0.48,1.0,1
65,5,5.0,3.232,3.9,0.6679999999999997,3.0,1
66,5,4.0,3.904,4.008,0.104,6.0,1
70,6,2.0,0.648,1.216,0.568,2.0,1
