Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
33,2,2.0,0.74,2.34,1.6,3.0,1
34,2,3.0,2.344,2.348,0.004,7.0,1
35,2,10.0,2.352,2.36,0.008,10.0,1
36,2,10.0,2.48,2.508,0.028,10.0,1
37,2,3.0,2.512,2.54,0.028,7.0,1
39,2,2.0,2.548,3.448,0.8999999999999999,3.0,1
42,2,6.0,3.46,3.788,0.3280000000000003,9.0,1
43,2,10.0,3.792,3.884,0.0919999999999996,10.0,1
44,2,6.0,3.888,4.008,0.1200000000000001,9.0,1
50,3,6.0,0.6920000000000001,0.6960000000000001,0.004,8.0,1
51,3,10.0,0.7000000000000001,0.708,0.0079999999999998,10.0,1
52,3,10.0,0.8200000000000001,0.848,0.0279999999999999,10.0,1
53,3,6.0,0.852,0.86,0.008,8.0,1
54,3,10.0,0.864,0.88,0.016,10.0,1
55,3,5.0,0.884,2.852,1.968,2.0,1
56,3,10.0,2.856,2.916,0.06,10.0,1
57,3,4.0,2.92,2.924,0.004,5.0,1
58,3,10.0,2.928,2.932,0.004,10.0,1
59,3,4.0,2.936,3.032,0.096,5.0,1
60,3,10.0,3.036,3.068,0.032,10.0,1
61,3,5.0,3.072,3.092,0.02,2.0,1
62,3,6.0,3.096,3.34,0.2439999999999997,8.0,1
64,3,5.0,3.348,4.0120000000000005,0.6640000000000006,2.0,1
74,4,5.0,1.48,1.584,0.104,2.0,1
75,4,6.0,1.588,1.592,0.004,7.0,1
76,4,10.0,1.596,1.604,0.008,10.0,1
77,4,10.0,1.7,1.724,0.024,10.0,1
78,4,6.0,1.728,1.752,0.024,7.0,1
80,4,5.0,1.76,1.864,0.104,2.0,1
81,4,10.0,1.868,1.968,0.0999999999999998,10.0,1
82,4,5.0,1.972,1.984,0.012,2.0,1
84,4,5.0,1.992,3.6,1.608,2.0,1
85,4,10.0,3.604,3.696,0.092,10.0,1
86,4,4.0,3.7,3.868,0.1679999999999997,6.0,1
87,4,10.0,3.872,3.96,0.088,10.0,1
88,4,5.0,3.964,4.008,0.044,2.0,1
92,5,9.0,1.128,1.132,0.004,9.0,1
93,5,10.0,1.136,1.144,0.008,10.0,1
94,5,10.0,1.224,1.252,0.028,10.0,1
95,5,9.0,1.256,1.296,0.04,9.0,1
97,5,8.0,1.304,2.58,1.276,2.0,1
98,5,9.0,2.584,2.592,0.008,9.0,1
99,5,10.0,2.596,2.604,0.008,10.0,1
100,5,10.0,2.688,2.724,0.036,10.0,1
101,5,9.0,2.728,2.776,0.048,9.0,1
102,5,10.0,2.78,2.7840000000000003,0.004,10.0,1
103,5,8.0,2.7880000000000003,3.404,0.6159999999999997,2.0,1
104,5,10.0,3.408,3.412,0.004,10.0,1
105,5,5.0,3.416,4.008,0.5920000000000001,1.0,1
107,6,6.0,0.656,0.66,0.004,9.0,1
108,6,10.0,0.664,0.668,0.004,10.0,1
109,6,10.0,0.8280000000000001,0.852,0.0239999999999999,10.0,1
110,6,6.0,0.856,0.884,0.028,9.0,1
111,6,5.0,0.888,2.492,1.604,2.0,1
112,6,6.0,2.496,2.5,0.004,9.0,1
113,6,10.0,2.504,2.508,0.004,10.0,1
114,6,10.0,2.704,2.736,0.032,10.0,1
115,6,6.0,2.74,2.776,0.036,9.0,1
116,6,5.0,2.78,2.8080000000000003,0.028,2.0,1
117,6,6.0,2.8120000000000003,2.82,0.0079999999999995,9.0,1
118,6,10.0,2.824,2.828,0.004,10.0,1
119,6,10.0,3.028,3.052,0.024,10.0,1
120,6,6.0,3.056,3.088,0.032,9.0,1
121,6,5.0,3.092,4.0120000000000005,0.9200000000000004,2.0,1
128,7,6.0,0.756,2.46,1.704,8.0,1
129,7,10.0,2.464,2.476,0.012,10.0,1
130,7,5.0,2.48,2.492,0.012,2.0,1
131,7,10.0,2.496,2.536,0.04,10.0,1
132,7,6.0,2.54,2.572,0.032,8.0,1
133,7,10.0,2.576,2.596,0.02,10.0,1
134,7,6.0,2.6,3.2,0.6000000000000001,8.0,1
135,7,10.0,3.204,3.216,0.012,10.0,1
136,7,10.0,3.3280000000000003,3.364,0.0359999999999995,10.0,1
137,7,6.0,3.368,3.42,0.052,8.0,1
139,7,5.0,3.428,4.008,0.5800000000000001,2.0,1
143,8,6.0,1.284,1.292,0.008,9.0,1
144,8,10.0,1.296,1.304,0.008,10.0,1
145,8,10.0,1.4,1.428,0.0279999999999998,10.0,1
146,8,6.0,1.432,1.464,0.032,9.0,1
147,8,5.0,1.468,2.7960000000000003,1.3280000000000003,2.0,1
148,8,6.0,2.8000000000000003,2.816,0.0159999999999995,9.0,1
149,8,10.0,2.82,2.828,0.008,10.0,1
150,8,10.0,2.94,2.98,0.04,10.0,1
151,8,6.0,2.984,3.056,0.072,9.0,1
152,8,10.0,3.06,3.064,0.004,10.0,1
153,8,5.0,3.068,3.984,0.916,2.0,1
154,8,10.0,3.988,4.0120000000000005,0.0240000000000004,10.0,1
161,9,10.0,1.08,1.084,0.004,10.0,1
162,9,5.0,1.088,2.376,1.2879999999999998,1.0,1
163,9,10.0,2.38,2.388,0.008,10.0,1
164,9,2.0,2.392,2.748,0.3560000000000003,2.0,1
165,9,3.0,2.752,2.764,0.012,8.0,1
166,9,10.0,2.768,2.772,0.004,10.0,1
167,9,10.0,2.868,2.888,0.02,10.0,1
168,9,3.0,2.892,2.916,0.024,8.0,1
170,9,2.0,2.924,3.016,0.092,2.0,1
171,9,10.0,3.02,3.024,0.004,10.0,1
172,9,1.0,3.028,3.208,0.1800000000000001,6.0,1
174,9,2.0,3.216,3.24,0.024,2.0,1
175,9,3.0,3.244,3.248,0.004,8.0,1
176,9,10.0,3.252,3.26,0.008,10.0,1
177,9,10.0,3.388,3.428,0.04,10.0,1
178,9,6.0,3.432,3.472,0.04,7.0,1
179,9,5.0,3.476,4.008,0.532,1.0,1
187,10,8.0,1.32,1.64,0.32,1.0,1
188,10,10.0,1.644,1.652,0.008,10.0,1
189,10,5.0,1.656,3.472,1.816,3.0,1
190,10,6.0,3.476,3.48,0.004,9.0,1
