Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
8,1,1.0,1.032,1.588,0.556,4.0,1
10,1,1.0,1.596,1.736,0.1399999999999999,4.0,1
11,1,10.0,1.74,1.744,0.004,10.0,1
12,1,4.0,1.748,1.92,0.1719999999999999,6.0,1
14,1,1.0,1.928,2.14,0.2120000000000002,4.0,1
15,1,2.0,2.144,2.556,0.4119999999999999,2.0,1
16,1,1.0,2.56,2.724,0.1640000000000001,4.0,1
17,1,2.0,2.728,2.964,0.2359999999999997,2.0,1
18,1,3.0,2.968,3.124,0.1560000000000001,8.0,1
20,1,2.0,3.132,3.384,0.2519999999999998,2.0,1
22,1,5.0,3.392,3.716,0.3240000000000003,1.0,1
23,1,4.0,3.72,3.728,0.008,6.0,1
24,1,10.0,3.732,3.74,0.008,10.0,1
25,1,1.0,3.744,3.8,0.056,4.0,1
26,1,10.0,3.804,4.0120000000000005,0.2080000000000001,10.0,1
33,2,4.0,0.9,0.996,0.0959999999999999,4.0,1
35,2,6.0,1.004,1.452,0.4479999999999999,7.0,1
36,2,5.0,1.456,1.472,0.016,1.0,1
37,2,4.0,1.476,2.332,0.8559999999999999,4.0,1
38,2,5.0,2.336,2.468,0.1320000000000001,1.0,1
39,2,6.0,2.472,2.484,0.012,7.0,1
41,2,6.0,2.492,2.496,0.004,7.0,1
42,2,10.0,2.5,2.512,0.012,10.0,1
43,2,10.0,2.52,2.524,0.004,10.0,1
44,2,10.0,2.696,2.716,0.02,10.0,1
45,2,6.0,2.72,2.728,0.008,7.0,1
46,2,5.0,2.732,2.764,0.032,1.0,1
47,2,10.0,2.768,2.8000000000000003,0.032,10.0,1
48,2,4.0,2.8040000000000003,2.8120000000000003,0.008,4.0,1
49,2,10.0,2.816,2.832,0.016,10.0,1
50,2,4.0,2.836,2.848,0.012,4.0,1
51,2,10.0,2.852,2.86,0.008,10.0,1
52,2,4.0,2.864,2.868,0.004,4.0,1
53,2,10.0,2.872,2.892,0.02,10.0,1
54,2,5.0,2.896,2.9,0.004,1.0,1
55,2,6.0,2.904,3.1,0.1960000000000001,7.0,1
57,2,10.0,3.108,3.176,0.068,10.0,1
58,2,5.0,3.18,3.86,0.6799999999999997,1.0,1
59,2,10.0,3.864,4.008,0.1440000000000001,10.0,1
70,3,2.0,0.632,1.088,0.456,3.0,1
71,3,3.0,1.092,1.26,0.1679999999999999,9.0,1
72,3,2.0,1.264,1.276,0.012,3.0,1
73,3,1.0,1.28,2.316,1.0359999999999998,4.0,1
74,3,2.0,2.32,2.68,0.3600000000000003,3.0,1
76,3,3.0,2.688,2.856,0.1679999999999997,9.0,1
77,3,2.0,2.86,3.084,0.2240000000000002,3.0,1
78,3,1.0,3.088,3.264,0.1760000000000001,4.0,1
81,3,5.0,3.276,3.592,0.3159999999999998,2.0,1
82,3,4.0,3.596,4.0120000000000005,0.4160000000000003,5.0,1
85,4,6.0,0.964,1.304,0.3400000000000001,7.0,1
86,4,5.0,1.308,1.324,0.016,1.0,1
87,4,4.0,1.328,1.812,0.484,4.0,1
88,4,10.0,1.816,1.948,0.1319999999999999,10.0,1
89,4,4.0,1.952,2.28,0.3280000000000003,4.0,1
90,4,5.0,2.2840000000000003,2.464,0.1799999999999997,1.0,1
91,4,4.0,2.468,2.628,0.1600000000000001,4.0,1
92,4,5.0,2.632,2.64,0.008,1.0,1
93,4,6.0,2.644,2.832,0.1879999999999997,7.0,1
94,4,5.0,2.836,3.032,0.1960000000000001,1.0,1
95,4,6.0,3.036,3.3040000000000003,0.2680000000000002,7.0,1
96,4,5.0,3.3080000000000003,3.3240000000000003,0.016,1.0,1
97,4,6.0,3.3280000000000003,3.392,0.0639999999999996,7.0,1
98,4,5.0,3.396,3.46,0.064,1.0,1
100,4,4.0,3.468,3.604,0.1360000000000001,4.0,1
102,4,4.0,3.612,3.624,0.012,4.0,1
103,4,5.0,3.628,4.008,0.3799999999999999,1.0,1
115,5,8.0,1.336,2.548,1.212,1.0,1
116,5,7.0,2.552,3.212,0.6600000000000001,4.0,1
117,5,10.0,3.216,3.22,0.004,10.0,1
118,5,5.0,3.224,3.644,0.4199999999999999,2.0,1
119,5,4.0,3.648,4.008,0.3599999999999999,5.0,1
129,6,10.0,0.904,1.168,0.2639999999999999,10.0,1
130,6,9.0,1.172,1.18,0.008,9.0,1
