,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,4.0,0.376,0.472,0.096,2.0,1
1,1,1,10.0,0.476,0.48,0.0039999999999999,10.0,1
2,2,1,4.0,0.484,0.744,0.26,2.0,1
3,4,1,5.0,0.752,1.112,0.3600000000000001,6.0,1
4,23,2,4.0,0.0,0.244,0.244,3.0,1
5,24,2,10.0,0.248,0.252,0.004,10.0,1
6,25,2,7.0,0.256,0.332,0.076,2.0,1
7,26,2,10.0,0.336,0.348,0.012,10.0,1
8,27,2,8.0,0.352,0.48,0.128,5.0,1
9,28,2,10.0,0.484,0.488,0.004,10.0,1
10,29,2,5.0,0.492,0.648,0.156,4.0,1
11,30,2,10.0,0.652,0.66,0.008,10.0,1
12,31,2,2.0,0.664,0.96,0.2959999999999999,6.0,1
13,32,2,10.0,0.964,0.968,0.004,10.0,1
14,33,2,5.0,0.972,0.98,0.008,4.0,1
15,35,2,8.0,0.988,1.0,0.012,5.0,1
16,36,2,10.0,1.004,1.024,0.02,10.0,1
17,37,2,8.0,1.028,1.296,0.268,5.0,1
18,38,2,7.0,1.3,1.712,0.4119999999999999,2.0,1
19,49,3,5.0,0.0,0.352,0.352,6.0,1
20,50,3,10.0,0.356,0.364,0.008,10.0,1
21,51,3,2.0,0.368,0.844,0.476,4.0,1
22,53,3,1.0,0.852,1.372,0.5200000000000001,1.0,1
23,64,4,5.0,0.0,0.544,0.544,4.0,1
24,65,4,10.0,0.548,0.556,0.008,10.0,1
25,66,4,8.0,0.56,1.004,0.4439999999999999,5.0,1
26,67,4,10.0,1.008,1.016,0.008,10.0,1
27,68,4,5.0,1.02,1.224,0.2039999999999999,4.0,1
28,69,4,10.0,1.228,1.232,0.004,10.0,1
29,70,4,8.0,1.236,1.64,0.4040000000000001,5.0,1
30,83,5,10.0,0.0,0.2,0.2,10.0,1
31,84,5,8.0,0.204,0.484,0.2799999999999999,6.0,1
32,85,5,9.0,0.488,0.8200000000000001,0.3320000000000001,7.0,1
