,Unnamed: 0,Trial,AoI,Onset,Offset,Duration,Feature,Block
0,0,1,4.0,0.0,0.324,0.324,6.0,1
1,3,1,10.0,0.336,0.42,0.0839999999999999,10.0,1
2,4,1,2.0,0.424,0.584,0.1599999999999999,2.0,1
3,6,1,1.0,0.592,0.784,0.192,5.0,1
4,7,1,2.0,0.788,2.2920000000000003,1.5040000000000002,2.0,1
5,15,2,4.0,0.0,0.308,0.308,6.0,1
6,16,2,10.0,0.312,0.316,0.004,10.0,1
7,17,2,8.0,0.32,0.724,0.4039999999999999,3.0,1
8,18,2,7.0,0.728,0.88,0.152,5.0,1
9,19,2,10.0,0.884,0.888,0.004,10.0,1
10,20,2,4.0,0.892,1.176,0.2839999999999999,6.0,1
11,21,2,5.0,1.18,1.872,0.6920000000000002,1.0,1
12,32,3,5.0,0.0,0.308,0.308,2.0,1
13,33,3,10.0,0.312,0.32,0.008,10.0,1
14,34,3,2.0,0.324,2.416,2.092,3.0,1
15,44,4,10.0,0.0,0.224,0.224,10.0,1
16,45,4,4.0,0.228,0.428,0.1999999999999999,6.0,1
17,46,4,5.0,0.432,0.888,0.456,2.0,1
18,66,5,5.0,0.0,0.268,0.268,3.0,1
19,67,5,4.0,0.272,0.46,0.188,4.0,1
20,68,5,10.0,0.464,0.472,0.008,10.0,1
21,69,5,1.0,0.476,0.7000000000000001,0.224,6.0,1
22,71,5,2.0,0.708,1.064,0.3560000000000001,2.0,1
23,80,6,4.0,0.0,0.42,0.42,4.0,1
24,81,6,10.0,0.424,0.432,0.008,10.0,1
25,82,6,1.0,0.436,0.988,0.552,6.0,1
26,97,7,5.0,0.0,0.216,0.216,3.0,1
27,98,7,10.0,0.22,0.232,0.012,10.0,1
28,99,7,1.0,0.236,0.592,0.356,4.0,1
29,100,7,2.0,0.596,0.784,0.188,1.0,1
30,101,7,10.0,0.788,0.792,0.004,10.0,1
31,102,7,5.0,0.796,0.804,0.008,3.0,1
32,103,7,10.0,0.808,0.812,0.004,10.0,1
33,104,7,8.0,0.8160000000000001,0.8280000000000001,0.012,2.0,1
34,105,7,10.0,0.8320000000000001,0.84,0.0079999999999998,10.0,1
35,106,7,8.0,0.844,0.848,0.004,2.0,1
36,108,7,10.0,0.856,0.912,0.056,10.0,1
37,109,7,7.0,0.916,2.456,1.54,6.0,1
38,121,8,4.0,0.0,0.24,0.24,5.0,1
39,122,8,10.0,0.244,0.252,0.008,10.0,1
40,123,8,1.0,0.256,3.208,2.952,6.0,1
41,132,9,4.0,0.0,0.252,0.252,4.0,1
42,133,9,10.0,0.256,0.26,0.004,10.0,1
43,134,9,1.0,0.264,3.208,2.944,6.0,1
44,147,10,5.0,0.0,0.2,0.2,2.0,1
45,149,10,5.0,0.208,0.216,0.0079999999999999,2.0,1
46,150,10,10.0,0.22,0.28,0.06,10.0,1
47,151,10,1.0,0.284,0.404,0.12,4.0,1
48,152,10,10.0,0.408,0.412,0.004,10.0,1
49,153,10,4.0,0.416,0.42,0.0039999999999999,5.0,1
50,155,10,7.0,0.428,2.888,2.46,6.0,1
51,161,11,10.0,0.0,0.228,0.228,10.0,1
52,162,11,5.0,0.232,0.244,0.0119999999999999,2.0,1
53,163,11,10.0,0.248,0.252,0.004,10.0,1
54,165,11,10.0,0.26,0.268,0.008,10.0,1
55,167,11,10.0,0.276,0.3,0.0239999999999999,10.0,1
56,168,11,1.0,0.304,0.812,0.508,6.0,1
57,187,12,1.0,0.0,0.244,0.244,4.0,1
58,188,12,10.0,0.248,0.252,0.004,10.0,1
59,189,12,4.0,0.256,0.26,0.004,6.0,1
60,190,12,10.0,0.264,0.268,0.004,10.0,1
61,191,12,7.0,0.272,0.536,0.264,5.0,1
62,192,12,10.0,0.54,0.548,0.008,10.0,1
63,193,12,5.0,0.552,0.5640000000000001,0.012,1.0,1
64,194,12,6.0,0.5680000000000001,0.5720000000000001,0.004,8.0,1
65,196,12,6.0,0.58,0.876,0.296,8.0,1
66,197,12,5.0,0.88,0.908,0.028,1.0,1
67,198,12,4.0,0.912,2.712,1.8000000000000005,6.0,1
68,224,13,4.0,0.0,0.308,0.308,4.0,1
69,226,13,7.0,0.316,2.528,2.212,6.0,1
70,239,14,4.0,0.0,0.256,0.256,4.0,1
71,240,14,10.0,0.26,0.264,0.004,10.0,1
72,241,14,7.0,0.268,0.68,0.412,6.0,1
73,255,15,4.0,0.0,0.228,0.228,4.0,1
74,257,15,4.0,0.236,0.256,0.0199999999999999,4.0,1
75,259,15,4.0,0.264,0.284,0.02,4.0,1
76,260,15,10.0,0.288,0.292,0.0039999999999999,10.0,1
77,261,15,2.0,0.296,0.392,0.096,1.0,1
78,262,15,10.0,0.396,0.916,0.52,10.0,1
79,274,16,4.0,0.0,0.28,0.28,5.0,1
80,275,16,10.0,0.284,0.304,0.0199999999999999,10.0,1
81,276,16,4.0,0.308,0.32,0.012,5.0,1
82,277,16,10.0,0.324,0.328,0.004,10.0,1
83,278,16,1.0,0.332,1.144,0.812,6.0,1
84,287,17,5.0,0.0,0.032,0.032,2.0,1
85,288,17,10.0,0.036,0.04,0.0039999999999999,10.0,1
86,289,17,5.0,0.044,0.076,0.032,2.0,1
87,290,17,10.0,0.08,0.108,0.0279999999999999,10.0,1
88,291,17,5.0,0.112,0.228,0.116,2.0,1
89,292,17,10.0,0.232,0.24,0.0079999999999999,10.0,1
90,293,17,2.0,0.244,0.312,0.068,1.0,1
91,294,17,10.0,0.316,0.32,0.004,10.0,1
92,295,17,5.0,0.324,0.336,0.012,2.0,1
93,296,17,10.0,0.34,0.348,0.008,10.0,1
94,297,17,8.0,0.352,1.008,0.656,3.0,1
95,308,18,10.0,0.0,0.236,0.236,10.0,1
96,309,18,4.0,0.24,0.252,0.012,5.0,1
97,310,18,10.0,0.256,0.26,0.004,10.0,1
98,311,18,1.0,0.264,0.268,0.004,6.0,1
99,312,18,10.0,0.272,0.316,0.0439999999999999,10.0,1
100,313,18,1.0,0.32,0.512,0.192,6.0,1
101,341,19,5.0,0.0,0.256,0.256,3.0,1
102,342,19,10.0,0.26,0.272,0.012,10.0,1
103,343,19,2.0,0.276,0.348,0.072,2.0,1
104,344,19,10.0,0.352,0.356,0.004,10.0,1
105,345,19,5.0,0.36,0.368,0.008,3.0,1
106,346,19,10.0,0.372,0.376,0.004,10.0,1
107,347,19,8.0,0.38,2.408,2.028,1.0,1
108,358,20,5.0,0.0,0.076,0.076,2.0,1
109,359,20,10.0,0.08,0.092,0.0119999999999999,10.0,1
110,360,20,4.0,0.096,0.1,0.004,6.0,1
111,361,20,10.0,0.104,0.124,0.0199999999999999,10.0,1
112,362,20,5.0,0.128,0.244,0.1159999999999999,2.0,1
113,364,20,4.0,0.252,0.256,0.004,6.0,1
114,365,20,10.0,0.26,0.264,0.004,10.0,1
115,366,20,1.0,0.268,0.272,0.004,5.0,1
116,367,20,10.0,0.276,0.28,0.004,10.0,1
117,369,20,10.0,0.288,0.428,0.1399999999999999,10.0,1
118,370,20,1.0,0.432,0.48,0.0479999999999999,5.0,1
119,371,20,10.0,0.484,0.488,0.004,10.0,1
120,372,20,4.0,0.492,0.504,0.012,6.0,1
121,373,20,5.0,0.508,0.8320000000000001,0.324,2.0,1
122,385,21,8.0,0.0,0.4,0.4,2.0,1
123,386,21,7.0,0.404,0.8160000000000001,0.412,4.0,1
124,387,21,8.0,0.8200000000000001,0.836,0.0159999999999999,2.0,1
125,388,21,9.0,0.84,1.284,0.444,8.0,1
126,400,22,2.0,0.0,0.504,0.504,3.0,1
127,401,22,10.0,0.508,0.516,0.008,10.0,1
128,402,22,5.0,0.52,0.736,0.2159999999999999,2.0,1
129,403,22,10.0,0.74,0.748,0.008,10.0,1
130,404,22,3.0,0.752,1.26,0.508,8.0,1
131,422,23,5.0,0.0,1.472,1.472,1.0,1
132,441,24,2.0,0.0,2.168,2.168,1.0,1
133,448,25,6.0,0.0,0.292,0.292,7.0,1
134,449,25,5.0,0.296,0.304,0.008,2.0,1
135,450,25,6.0,0.308,0.316,0.008,7.0,1
136,451,25,5.0,0.32,0.324,0.004,2.0,1
137,454,25,6.0,0.336,0.376,0.0399999999999999,7.0,1
138,456,25,6.0,0.384,1.368,0.984,7.0,1
139,463,26,2.0,0.0,1.652,1.652,1.0,1
140,476,27,2.0,0.0,2.016,2.016,3.0,1
141,490,28,2.0,0.0,0.924,0.924,3.0,1
142,516,29,8.0,0.0,0.408,0.408,2.0,1
143,517,29,10.0,0.412,0.444,0.0319999999999999,10.0,1
144,518,29,7.0,0.448,0.464,0.016,4.0,1
145,519,29,10.0,0.468,0.476,0.008,10.0,1
146,520,29,7.0,0.48,0.792,0.312,4.0,1
147,534,30,8.0,0.0,2.188,2.188,3.0,1
148,545,31,5.0,0.0,0.328,0.328,2.0,1
149,546,31,6.0,0.332,0.52,0.188,7.0,1
